,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1857,Guatemala,GTM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.3000001907,5.3000001907,3.7999999523,3.7000000477,4.8000001907,4.6999998093,7.0999999046,6.6999998093,7.0999999046,7.5,6.4000000954,4.9000000954,5.1999998093,6.3000001907,8.1000003815,9.0,7.1999998093,11.3999996185,11.8999996185,23.3999996185,9.0,9.1999998093,19.2000007629,21.0,21.0,24.6000003815,25.7999992371,44.2999992371,2.5,2.5999999046,,,,,,,,,,,4.090865359,4.18679866601752,3.7122254448016,0.0,0.09123,0.45552,0.63203,0.546373,0.107366,0.0273,0.000643636
1858,Guyana,GUY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.2000000477,1.2999999523,1.2999999523,1.2999999523,1.3999999762,0.6999999881,0.8000000119,0.8000000119,0.8000000119,0.8000000119,0.8000000119,2.0,2.2000000477,2.2000000477,2.2999999523,2.2999999523,2.4000000954,2.5,2.5999999046,2.7999999523,2.7999999523,2.7999999523,3.0,3.0,3.0,3.0999999046,3.2999999523,3.2999999523,3.2999999523,2.2000000477,2.323,1.603,,,,,,,,,0.925987427,1.23149676596269,0.941436372233282,0.0,0.0,,,,0.100011,0.0475892117738182,0.10855
1859,Honduras,HND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,3.5999999046,3.7000000477,3.2000000477,3.0,3.0,3.0,5.0999999046,4.1999998093,3.4000000954,3.2999999523,3.7999999523,3.0,2.7000000477,1.8999999762,2.2000000477,2.0,2.2000000477,2.5,2.2999999523,2.7999999523,4.3000001907,3.0999999046,1.7999999523,17.5,,,,,,,,,,,,,,,,,2.248762813,1.83021841731528,2.04647355444776,1.97274,0.851628,0.50237232,0.399566257,0.229947,0.44987,1.149492,0.3671
1860,"Korea, Rep.",KOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.5999999046,38.0,72.6999969482,125.3000030518,200.3000030518,293.200012207,348.200012207,394.3999938965,493.3999938965,666.200012207,836.0,914.799987793,1048.5999755859,1167.0999755859,1417.3000488281,1309.0999755859,1451.1999511719,1621.0999755859,1912.9000244141,2365.1000976563,2459.3999023438,2597.0,3322.6999511719,4191.0,4643.2998046875,5661.2998046875,6550.8999023438,7889.2001953125,7290.0,8098.3999023438,7651.338,6827.179,7896.527,6935.935,8072.784,7432.57,7751.658,9039.721,8726.809,15162.607,12942.727326,12381.6339,12290.68063,11112.514602,11124.72618,11293.801266,10805.992,11511.801211,11518.6260683819,10664.3782296361,12456.57079
1861,Mexico,MEX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,36.7000007629,42.4000015259,54.2999992371,67.5999984741,67.5,76.1999969482,87.0999984741,92.3000030518,106.0999984741,121.6999969482,131.5,137.0,110.5999984741,109.1999969482,145.8000030518,170.0,155.1000061035,169.0,121.5,114.4000015259,143.1999969482,162.6999969482,158.8000030518,150.8999938965,225.1999969482,155.8999938965,168.8000030518,227.1999969482,284.799987793,317.0,309.858,295.884,341.598,350.089,394.925,390.425,456.958,482.34,482.785,714.057,908.948170756014,774.603519631098,763.886260561117,677.139988908,617.529552725,714.003211,760.849242,928.83550977,1062.987599,1072.52473,732.796479
1862,Nicaragua,NIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.8000000119,0.8999999762,0.8999999762,1.8999999762,1.8999999762,1.8999999762,2.0,2.0,2.0,2.0999999046,1.2999999523,1.1000000238,1.0,1.1000000238,1.2999999523,1.3999999762,1.0,1.1000000238,1.2000000477,1.7999999523,3.5999999046,3.5999999046,6.8000001907,3.7999999523,7.0,9.0,9.0,9.0,0.400000006,0.5,0.535,,,,,,,,,,,,,,,,,,,,
1863,Panama,PAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,4.1999998093,4.8000001907,4.5,2.9000000954,3.5,5.4000000954,4.6999998093,3.9000000954,3.5999999046,5.0999999046,2.7000000477,15.1000003815,14.3999996185,1.7999999523,3.9000000954,4.3000001907,9.3000001907,14.8000001907,14.1000003815,14.3999996185,2.7999999523,3.5999999046,5.0,5.4000000954,7.0,8.8999996185,18.2999992371,32.0,11.8999996185,15.0,21.985,25.235,22.207,20.384,34.461,37.226,35.883,35.197,38.458,0.0,71.894371680428,66.8221755258011,79.8959724316117,147.711511102115,134.10594055287,121.567074708,126.052370637,45.776862,64.710714,94.840477,73.431132
1864,Peru,PER,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,22.3999996185,17.2999992371,15.8999996185,12.3000001907,34.4000015259,22.2999992371,25.1000003815,34.7999992371,37.7000007629,35.7000007629,40.0999984741,47.5999984741,83.3000030518,75.6999969482,61.0,47.4000015259,80.0999984741,78.6999969482,52.0999984741,30.2000007629,25.6000003815,25.0,40.5,40.0999984741,22.3999996185,34.5999984741,14.1000003815,9.5,8.6999998093,6.0,53.662,117.132,100.417,116.0,221.044,138.691,112.233,161.576,230.125,256.939,83.5804026066418,107.179094,122.151244,334.880485681557,295.31226543068,329.568817319152,276.1751,316.825703,313.264641181,340.335049,96.451838
1865,Paraguay,PRY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.6999999881,0.8000000119,1.1000000238,1.0,1.0,1.0,1.0,2.0999999046,2.2999999523,2.4000000954,2.5999999046,2.9000000954,2.7000000477,2.7000000477,3.0,3.0999999046,13.6999998093,15.1000003815,7.0,3.9000000954,4.5,5.0999999046,22.2999992371,24.1000003815,11.6999998093,6.8000001907,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085996,1.641624,1.774534,1.857094,1.970266,1.842301,0.478
1866,El Salvador,SLV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,11.3999996185,13.6000003815,14.1000003815,14.0,14.0,14.0,14.0,24.5,27.2999992371,27.1000003815,17.2000007629,12.8000001907,10.3999996185,7.3000001907,4.0,,2.5999999046,3.0,6.5,2.5,4.5999999046,5.5999999046,15.8000001907,19.8999996185,14.3000001907,15.0,15.8000001907,19.2999992371,47.0,21.8999996185,31.157,46.884,11.6,4.797,23.83,20.8,20.176,21.987,18.439,15.291,10.9670984067361,14.662,17.065,15.65233,16.40872,13.873884,13.155752,13.765785,10.73322,13.107,7.144167272
1867,Suriname,SUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,1.0,1.1000000238,3.0999999046,3.0,3.5999999046,3.5999999046,3.7000000477,3.7999999523,12.1000003815,11.5,10.3999996185,12.0,22.8999996185,14.5,14.5,16.6000003815,17.2999992371,2.7000000477,26.6000003815,24.3999996185,25.7999992371,29.5,26.8999996185,31.7999992371,29.983,27.584,24.274,24.317,28.208,27.08,26.268,26.793,27.811,35.195,24.107,23.2325484474918,24.8468140438477,30.471996,28.947996,22.3450867609255,23.184,23.184,33.201,32.227,5.750115
1868,Uruguay,URY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.3000000119,0.5,0.1000000015,0.200000003,0.1000000015,0.1000000015,0.200000003,0.3000000119,0.200000003,0.6999999881,0.6999999881,1.1000000238,1.0,1.5,2.0,1.8999999762,2.5999999046,2.2000000477,2.4000000954,9.3999996185,2.5999999046,2.5999999046,2.7999999523,3.5999999046,3.7999999523,4.1999998093,4.3000001907,8.3000001907,12.3999996185,13.3000001907,14.476,13.318,11.72,23.175,4.5,4.274,4.146,4.229,4.39,3.758,,,,,,,,,,,
1869,Argentina,ARG,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59683.0,59264.0,58283.0,53669.0,66326.0,65273.0,68974.0,57346.0,44398.0,40291.0,44134.0,52208.0,55739.0,59669.0,55492.0,49081.0,
1870,Belize,BLZ,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,Bolivia,BOL,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,1275.0,1688.0,1873.0,,,1678.0,2287.0,2642.0,2649.0,2467.0,,3000.0,3491.0,,,
1872,Brazil,BRA,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80169.0,83099.0,77645.0,83944.0,99570.0,94361.0,104168.0,122671.0,120530.0,132330.0,127925.0,130720.0,137878.0,159192.0,176063.0,218764.0,
1873,Chile,CHL,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28833.0,28130.0,48771.0,50733.0,30011.0,28169.0,29167.0,28939.0,28903.0,31820.0,31720.0,32909.0,32915.0,
1874,Colombia,COL,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10679.0,11877.0,13270.0,14118.0,13885.0,12681.0,15772.0,16976.0,18591.0,19284.0,19948.0,24119.0,24299.0,23762.0,25930.0,28427.0,
1875,Costa Rica,CRI,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4444.0,4511.0,5398.0,5872.0,,,6406.0,6759.0,6503.0,,5120.0,5985.0,6797.0,7902.0,7034.0,8866.0,
1876,Dominica,DMA,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,171.0,161.0,128.0,,,,,,,,,10.0,,8.0,2.0,
1877,Ecuador,ECU,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7339.0,11593.0,11034.0,6078.0,7652.0,7925.0,8750.0,,,11739.0,15006.0,10247.0,9254.0,8262.0,11435.0,12270.0,
1878,Guatemala,GTM,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053.0,5344.0,5652.0,5955.0,3658.0,3387.0,3778.0,,,,,,,6215.0,6513.0,6977.0,
1879,Guyana,GUY,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,407.0,307.0,204.0,,
1880,Honduras,HND,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0,2156.0,2046.0,2353.0,2093.0,1828.0,1930.0,2089.0,1929.0,2073.0,1956.0,2043.0,2185.0,2292.0,2551.0,2676.0,
1881,"Korea, Rep.",KOR,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119839.0,129634.0,136590.0,147489.0,144921.0,134019.0,129993.0,132866.0,140908.0,158060.0,164242.0,191470.0,183620.0,181218.0,207953.0,228515.0,
1882,Mexico,MEX,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38314.0,41680.0,45161.0,54610.0,56592.0,59277.0,68928.0,71091.0,76010.0,77267.0,81101.0,90684.0,98739.0,108590.0,109355.0,112970.0,
1883,Nicaragua,NIC,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0,1059.0,1154.0,1195.0,,,,,,1146.0,,,,,,,
1884,Panama,PAN,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906.0,3973.0,3530.0,4407.0,3571.0,3702.0,4167.0,4519.0,4470.0,4954.0,5211.0,5098.0,4306.0,5201.0,4590.0,
1885,Peru,PER,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337.0,,18089.0,17361.0,18448.0,19907.0,19356.0,21535.0,23644.0,29205.0,
1886,Paraguay,PRY,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8158.0,8890.0,8434.0,9363.0,11526.0,10904.0,13140.0,,,,,,,,12085.0,,
1887,El Salvador,SLV,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4419.0,3621.0,5026.0,4040.0,4857.0,
1888,Suriname,SUR,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0,775.0,702.0,766.0,545.0,530.0,899.0,,
1889,Uruguay,URY,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6990.0,,3987.0,4099.0,4143.0,4451.0,3825.0,3655.0,3283.0,3705.0,3789.0,4090.0,
1890,Argentina,ARG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,3.08584490348798,2.43025369477594,2.36675293499869,2.4257602862254,2.2151790887094,2.07505957108817,1.65057230123716,2.26117126278639,1.80654074015037,2.06266055507984,2.30181003630372,1.83773755202327,2.09287724112271,1.29208735489036,1.34099193637468,2.0672203742628,1.95238186744557,3.0356390919879,1.71249826770406,1.30074891604257,1.72687093224922,1.49245718580555,1.91633103806678,3.63991504797929,2.8471237782586,2.75091123037626,2.6224791833799,2.44284710587472,2.61722196676899,2.00314925205264,1.51140209732009,0.960297443548483,1.01814625665544,1.67523586082963,2.06652700230351,1.86583574282533,2.17939766326863,1.59287523436729,1.43948031069809,2.40533916639391,2.83586121724364,2.9205099279642,2.54892937775924,2.21728366463494,2.02956738894983,,,,,
1891,Belize,BLZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Bolivia,BOL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1893,Brazil,BRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,3.30373415021909,3.46770242844146,2.1614189043043,1.8382404217632,2.06118958636853,1.6660557795475,1.77404664792302,2.71358745309548,2.39796803761024,2.46592050509399,3.16836278984717,3.07122803095556,2.42716654153384,2.71141089246892,2.5536704494997,3.0594474788253,2.69806374827252,2.26334863943205,2.52569710594385,2.13355114643593,2.42557930172329,2.10977446097331,1.98590341937327,1.93431035875112,2.00362117699138,2.09284600965401,2.39786740783552,2.19302062483683,2.93741560009082,3.15439511621908,3.39809076186881,2.66264743064937,2.49575258207329,2.73116997416461,2.66529043527453,2.50395266814042,2.26846412533388,2.60782996844949,2.09859671630328,2.19837322707927,2.32794302660802,2.5916355424303,3.81301917716111,4.52957838046494,4.72241133873863,,,,,
1894,Chile,CHL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,16.1426560300328,9.55898813521379,13.9972621492129,11.4122835323223,9.18460833715071,10.6607739570982,10.8428805237316,11.5926640926641,14.5051194539249,16.0837375542507,16.062781766572,9.62008255412349,10.8048162230672,15.5590131140253,12.2863247863248,10.7501356483993,9.8356462237002,17.8362400236477,30.3520296446017,35.5160026126715,21.2915184609989,11.6308187631355,11.8693496646253,18.5662855560391,22.8030113818818,30.9081443399603,28.1526864282067,31.9411980061393,33.2638707996874,21.1263037077698,11.3728809574193,11.568317647867,10.4166221785646,15.0718637712857,13.7413306912583,19.1594360086768,22.6614708848211,23.636607262495,24.5331181449886,27.9081311844326,29.8555841309939,36.3249272411865,41.3809621569835,36.3384847553307,37.1443352302121,,,,,
1895,Colombia,COL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,13.1139537154575,12.5866818656787,12.4451707233164,12.1945561398082,10.3704276544737,11.2432511308916,10.2051517336305,9.35322236940621,8.28729281767956,7.90863738628583,8.29282379554315,8.41222612929402,6.93734992359747,9.78492923222899,11.7008983486786,10.2922188243289,9.70251135028733,9.89337210711257,10.0915070060051,10.1988612921858,10.2811570694782,14.1725352112676,11.2814128997121,8.5512811224613,10.0032774604364,4.31945020986117,6.8669431678063,5.96699111299196,4.56541030311522,5.10376811594203,5.43713457023157,5.12410638959194,6.29122709009261,4.0145618375269,4.90494069968413,5.45894169069097,6.29798638273215,5.41313597196897,7.41220318815727,6.89115508885299,3.77018277190394,5.47178286117617,8.992484666993,10.1781460826404,11.8521523682571,,,,,
1896,Costa Rica,CRI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1897,Dominica,DMA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Ecuador,ECU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1899,Guatemala,GTM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733166120007718,8.91203703703704,8.57094075465255,15.7971248586658,13.7052244088914,14.5104667793525,13.2314573238912,13.5072250795983,12.8940155322065,13.0649231475109,8.10213330385763,13.1564151579894,12.9615510292996,13.1534211644709,15.7862903225806,17.2879776328052,21.3601012841382,,,,,
1900,Guyana,GUY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,Honduras,HND,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31974389128446,1.2015503875969,1.15184542977459,0.510077133615327,1.03736754043503,,,,,
1902,"Korea, Rep.",KOR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,6.86907020872865,6.8586873891376,9.04553119730186,4.41342441342441,6.52087475149105,6.38058571613964,5.22811900552902,2.94827039035227,3.51685393258427,6.66237009586724,6.292436640386,6.05723296693103,8.77993858751279,24.871766280107,30.4083989863292,27.263479145473,20.0242117426952,22.1214782464219,18.8665350338865,16.7607785823424,14.4276190896649,13.8886209446642,21.8764638025658,25.9371677258228,27.2232926095429,28.3309888699687,31.197943398435,37.1742360079419,35.8796414200581,38.608305663961,39.926310988332,40.5810723945131,39.1099999708617,38.8047854407384,38.360653201813,38.012777487757,40.080299597328,43.1956408130902,46.2419964753496,44.1449675671105,43.1721382243733,45.0802828971531,41.4288396719782,42.4096756346796,43.0762564044674,,,,,
1903,Mexico,MEX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.515480524501434,0.649010477299185,0.557951482479784,0.544114776498146,0.443948638557508,0.378755996969952,0.361660192502727,0.0,0.0,0.0,0.0451084653553317,1.59654207475515,2.9605383685284,3.60289888415967,4.14242544817129,6.52397718615521,7.00851906694102,7.31372084979338,6.70319867465273,6.71115446705284,7.16574628606984,7.16446893063584,8.49247823811665,9.67777015041018,10.1360937417897,11.7159508152019,10.9455320520858,10.2180972441636,9.68565610150906,9.23495806490823,10.7940632184982,11.9259832921671,12.9368335047859,10.0007155394115,13.0566898487845,12.3288415140301,11.931903857173,7.89818613890797,10.9611807853477,11.7160308778857,11.1497567307788,11.1181272540263,10.7491440371848,11.2376283599119,10.8659180170857,,,,,
1904,Nicaragua,NIC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1905,Panama,PAN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77857325492201,7.76473323259328,7.62446974771154,7.39743727791537,6.91530691530691,,,,,
1906,Peru,PER,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74249271869037,1.49196265280585,3.56639221216395,3.34583842261385,3.77654091939806,3.15306482607161,2.9826741720886,2.82315993451605,2.70428615479494,2.38088007531355,2.37113402061856,1.58580424750784,3.23250519152343,2.79501677929481,0.715129248130167,0.839360842262337,,,,,
1907,Paraguay,PRY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1908,El Salvador,SLV,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1909,Suriname,SUR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1910,Uruguay,URY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1911,Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,9.46971881760274,,,,,9.55803893294521,,,,,9.64635904832192,,,,,9.73443943763699,,,,,10.0322842465753,,,,,10.8554522104452,,,,,11.9951743461986,,,,,12.9075342465753,,,,,12.9075342465753,,,
1912,Belize,BLZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131061598951507,,,,,0.232277279161206,,,,,0.492299051114024,,,,,0.661861074705111,,,,,0.661861074705111,,,,,0.661861074705111,,,,,0.661861074705111,,,
1913,Bolivia,BOL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408566721581549,,,,,0.506477459934102,,,,,0.604388198286656,,,,,0.658449403426689,,,,,0.683277586392092,,,,,0.687973640856672,,,,,0.687973640856672,,,
1914,Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61897191308956,,,,,0.813578284167108,,,,,0.974209503621268,,,,,1.00247306129659,,,,,1.0990990990991,,,,,1.23406641936054,,,,,1.16021904257198,,,
1915,Chile,CHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29211299435028,,,,,2.90308958837288,,,,,3.51294188862147,,,,,3.99638418079096,,,,,3.99638418079096,,,,,3.99638418079096,,,
1916,Colombia,COL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407983682983683,,,,,0.525145687645688,,,,,0.591256542946387,,,,,0.634121477501166,,,
1917,Costa Rica,CRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06991150442478,,,,,2.82654867256637,,,
